session_id,TooFast,WhiteBlackBIATGood,WhiteBlackBIATBad,WhiteAsianBIATGood,WhiteAsianBIATBad,WhiteHispanicBIATGood,WhiteHispanicBIATBad,BJWAgg,GBDAgg,PDAgg,SLBAgg,Conservatism,ExplicitPref,Age,CountryCit,Ethnicity,EthnicityBinary,Gender,Race,RaceMulti
8989927, , , , , , , , , , , ,6, ,66,1,2,2,2,5,.
8989929,0, , , , ,-.114992146362314,.483654595993712, ,2.25, ,2.5,2,0,17,1,2,2,2,6,.
8989944,0,-.23615014501102,.559653508031056, , , , ,3.55, ,3, ,2,0,56,1,2,2,1,6,.
8989945, , , , , , , , , , , ,3, ,33,178,2,2,1,6,.
8989946,0,.431704500681645,.781574546443172, , , , , ,2.5, ,3,6,1,56,39,2,2,2,6,.
8989947,0, , ,.411908460890565, , , , , , , ,6, ,46,1, , ,1,6,.
8989951,.328125,.231723191816473, , , , , , , , , ,4,-1,21,1,2,2,1,5,.
8989956,0, , , , ,.392304769521754,-.420905045639341, ,1.875, ,1.83333333333333,4,-1,28,1,1,1,2,7,.
8989957, , , , , , , , , , , ,1, ,22,1,2,2,1,6,.
8989982,0, , , , ,.0728653698283981,.228929009512537, ,3.125, ,3.5,3,0,17,1,2,2,2,6,.
8989985,0, ,.172723627076208, , , , ,4.45, ,3.16666666666667, ,2,0,18,1,2,2,2,6,.
8989999,0,-.77434224807762,-.0433980336350446, , , , , ,1, ,1.41666666666667,1,0,21,1,2,2,2,6,.
8990001,0,.491174445477766,-.0433111635214595, , , , ,4.6, ,3, ,1,0,14,39, , ,1,6,.
8990014, , , , , , , , , , , , , , , , , , , ,.
8990022,0, , , , ,-.743629591130977,.419320617350177, , , , ,4,0,57,1,1,1,2,6,.
8990026, , , , , , , , , ,2, ,1,-1,20,39,3,2,2,6,.
8990032,0, , ,-.847135371293268,.285298805321608, , , ,1.25, ,1.25,1,-1,20,39,2,2,2,6,.
8990037,.015625, , ,.555001631787007,.936798252181471, , , ,2.25, ,3.75,4,2,21,1,2,2,2,6,.
8990038, , , , , , , , , , , , , , , , , , , ,.
8990061, , , , , , , , ,1, ,2.41666666666667,3,0,17,1,2,2,2, ,.
8990077,0, , ,-.827279883972182,.549487068438289, , , ,3.125, ,3.25,6,0,23,1,2,2,2,6,.
8990089,.828125, , , , , , , ,2.375, ,3.58333333333333,4,0,20,1,2,2,2,6,.
8990090,0, , ,-.631066564397356,.0740653273239332, , ,4.25, ,3, ,6,0,50,1,2,2,2,6,.
8990094,0, , , , ,.0570606181129949,.968684135887451, ,1.125, ,2.16666666666667,1,0,21,1,2,2,2,6,.
8990111,0, , , , ,-.130887796236735,.0398932486847599,3.1, ,1.66666666666667, ,1,0,66,1,2,2,2,6,.
8990117,0, , , , ,-.354520504573905,-.440745022311227, ,1.25, ,2.58333333333333,2,1,27,1,2,2,1,6,.
8990118,0, , ,1.32304961247819,.266719966128904, , , ,1.125, ,1.41666666666667,3,1, ,1, , ,2,6,.
8990140,0, , ,.510665092935659,.442731649346329, , , , , , ,2,0,18,1,2,2,2,2,.
8990150, , , , , , , , , , , ,1, ,58,1,2,2,1,6,.
8990155,.0078125, , , , ,-.646995005825271,.519774945273709, ,2.5, ,2.08333333333333,1,-3,24,1,1,1,1,6,.
8990166,0,-.667910011236164,.23397389760352, , , , ,3.7, ,2.33333333333333, ,2,0,18,1,2,2,2,6,.
8990198,0, , , , , , , , , , ,2, ,17,1,2,2,2,6,.
8990200,0,-.349610419472047,.202085068154614, , , , ,3.95, ,3.16666666666667, ,2,1,23,1, , ,1, ,.
8990201, , , , , , , , , , , ,6, ,32,1,2,2,1,6,.
8990202, , , , , , , , , , , ,1, ,59,1,2,2,2,6,.
8990208,0, , , , , ,.364512805637851, ,1.25, ,2.5,2,1,18,1,2,2,2,6,.
8990210, , , , , , , , , , , ,1, ,59,1,2,2,2,6,.
8990214,0, , , , ,-.144888522026555,.726405167401469,2.8, ,2.5, ,3,0,48,1, , ,2,6,.
8990221,0, , , , ,-.334399846044004,-.153910804066697,4.15, ,1.83333333333333, ,5,1,26,1,2,2,1,6,.
8990226,0, , ,-1.06121921149219,.433364805969236, , , ,2.125, ,2,1,2,26,1, , ,2, ,.
8990253, , , , , , , , , , , ,2, ,21,1,1,1,2,8,"""[2,6]"""
8990256,0, , , , ,.330000442726791,.785044745430099, ,2.125, ,2.16666666666667,2,1,21,1,1,1,2,8,"""[2,6]"""
8990259,0,1.18120056415592,.204421949537078, , , , ,4.65, ,3, ,6,2,22,1,2,2,2,6,.
8990269,0, , , , ,-.656588563141631,-.213226070788277,3.15, ,3, ,5,0,19,1,1,1,2, ,.
8990275, , , , , , , , , , , , , , , , , ,1, ,.
8990283,.0078125,-.175902187975425,.491016504190594, , , , , ,5.375, , ,5,0,21,1, , ,1, ,.
8990290,0, , , , ,-.302336562793388,.036063200855143, ,1.625, ,3.25,4,0,53,1,2,2,2,6,.
8990291, , , , , , , , , , , ,6, ,22,1, , ,1, ,.
8990312,0, , ,-.058011374863443,.414582532117682, , , , , , , ,0, , , , , , ,.
8990318,0, , , , ,-.180471023142053,.468533164631412,3.25, ,2.83333333333333, ,2,-1,23,1,2,2,1,3,.
8990319,0,.608934038408244,-.313848266981214, , , , , ,2.375, ,3.83333333333333,4,0,19,1,2,2,2,3,.
8990324, , , , , , , , , , , , , , , , , , , ,.
8990331, , , , , , , , , , , ,4, ,23,1,2,2,1,6,.
8990332,0,.647497636331524,.502812042854211, , , , , ,4.125, ,6.25,5,2,23,1,2,2,1,6,.
8990339,0, , , , ,.345065396379194,.872009600375204, ,1.25, ,3.75,2,2,39,100,2,2,2,3,.
8990347,.046875,-.14425634000377,.82033531512657, , , , ,3.3, ,2.16666666666667, ,2,-1,18,1,2,2,2,8,"""[5,6]"""
8990348,0,.564851765461126,.606256439927347, , , , ,5.05, ,3.16666666666667, ,2,2,39,100,2,2,2,3,.
8990349,0, , , , ,1.03095088709193,.365359858806862, ,5, ,6.16666666666667,5,2,23,1,2,2,1,6,.
8990362,0,.866229234518286,.415595054458375, , , , , , , , ,5, ,23,1,2,2,1,6,.
8990370,.0472470238095238,-.723726689324485,-.482522330782502, , , , , ,1.5, ,2.66666666666667,1,-1,19,1, , ,2,5,.
8990372,0, , ,-.194334145571403,.336257468885625, , , ,2.375, ,2.5,3,1,45,1,2,2,1,6,.
8990375,0, , , , ,-.335746441244098,.673143283284366, ,3.25, ,3.5,4,0,43,1,1,1,1,7,.
8990378, , , , , , , , , , , ,2, , ,1,3,2,1,6,.
8990381, , , , , , , , , , , , , , , , , ,1, ,.
8990384, , , , , , , , , , , ,4, ,52,14,2,2,2,6,.
8990402,0,-.586827720076621,.0500754735964616, , , , , ,1, ,2.58333333333333,1,0,15,1,2,2,2,5,.
8990415,.920362903225806, , , , , , ,4.2, ,5, ,4,0,26,100,3,2,1,1,.
8990416,0,.780861622104977,-.60438508523872, , , , ,3.3, ,2.16666666666667, ,3,0,35,1,2,2,2,8,"""[5,6]"""
8990444,0,.0485387868026508,.57424139099821, , , , , ,2.5, ,4.75,2,0,45,155,3,2,1,7,.
8990460, , , , , , , , , , , ,4, ,20,139,1,1,3,7,.
8990463,.0078125, , ,.861655635588525,.635624196546748, , ,3.35, ,2, ,1,1,24,1,2,2,1,6,.
8990490,0, , ,-.487316808457647,.600239618867889, , , ,2.875, ,3.58333333333333,4,-2,32,45,2,2,2,2,.
8990497, , , , , , , , ,1.125, ,1.33333333333333,2,1,70,1, , ,1,6,.
8990512, , , , , , , , , , , ,6, ,40,82,2,2,1,6,.
8990516, , , , , , , , , , , ,3, ,48,1,3,2,2,6,.
8990518, , , , , , , , ,1.5, ,3.58333333333333,3,0,48,1,3,2,2,6,.
8990524, , , , , , , , , , , ,2, ,38,1,2,2,1,6,.
8990528, , , , , , , , , , , ,5, ,56,1,2,2,1,6,.
8990534, , , , , , , , , , , ,7, ,49,1,2,2,1,6,.
8990539, , , , , , , ,2.7, ,1.33333333333333, ,2,-2,58,1,1,1,1,6,.
8990551,.33125, ,-.21202857643524, , , , , , , , ,2, ,51,1,2,2,1,6,.
8990561,.3125, , ,-.200866462480161,-.750114236701031, , , ,2, ,3.66666666666667,4,0,18,14,2,2,2,2,.
8990569, , , , , , , , , , , ,4, ,16,1,2,2,2,6,.
8990573, , , , , , , , , , , , , , , , , , , ,.
8990576,.015625, , ,-.172086641094723,.423342369494368, , , , ,5, , , , , , , , , ,.
8990579, , , , , , , ,3.65, ,3.16666666666667, ,2,0,13,1,2,2,2,8,"""[3,6,7]"""
8990581,0, , ,.394004083994226,.0148961741054213, , , ,1, ,1.83333333333333,2,1,67,1,2,2,2, ,.
8990582,0, , ,.11093058118707,.718328914245678, , ,4.55, ,2, ,7,0,44,1,2,2,2,6,.
8990587, , , , , , , , , , , ,4, ,18,1, , ,2,6,.
8990595,0,.330312069161841,.475433746639832, , , , , , , , , , , , , , , , ,.
8990602, , , , , , , , , , , ,3, ,58,1,2,2,1,6,.
8990608,0, , ,-.111462282534833,-.638996908699757, , ,1.45, ,1, ,1,-3,23,1,2,2,2,3,.
8990609,0, , ,.333627926434816,.106831951416333, , , ,1.25, ,1.83333333333333,1,1,16,101,3,2,2,6,.
8990613, , , , , , , , , , , ,4, ,28,113,2,2,1,2,.
8990615,0, , , , ,.425763510826165,.277954997931324, ,1, ,2.25,1,0,26,153, , ,2, ,.
8990616,0, , ,.185465121107242,.221212441192809, , , ,4.125, ,2.25,4,2,28,113,2,2,1,2,.
8990617,0, , , , ,-.10614881460651,.345460623759667,4.8, ,1.83333333333333, ,5,0, ,1,2,2,1,6,.
8990620, , , , , , , , , ,1.16666666666667, , ,0, , , , , , ,.
8990634, , , , , , , , , , , ,3, ,37,1,2,2,1,6,.
8990637,.03125, , , , ,.272202663030776, ,4.2, ,2.66666666666667, ,4,1,20,1,1,1,2,5,.
8990642, , , , , , , , , , , ,5, ,25,1,2,2,2,6,.
8990646, , , , , , , , , , , ,2, ,15,1,2,2,1,6,.
8990648,0, , , , ,-.423620339393742,-.506833758070034,2.9, ,2.16666666666667, ,2,0,33,1,2,2,2,6,.
8990660, , , , , , , , , , , ,7, ,21,100,2,2,1,7,.
8990661,0,-.541027546252462,.513438704450808, , , , , ,1.25, ,3,4,1,19,158,2,2,2,5,.
8990669,0, , , , ,-.0446849503672228,-.311447496670758, ,2.25, ,3,2,0,22,153,2,2,2,3,.
8990681,0,.0700491977530061,-.496682814927806, , , , , ,1.125, ,3.75,6,1,70,1,2,2,1,6,.
8990685,0, , , , ,.233724652080168,.0275655070324906, ,1, ,3.25,2,0,48,1,1,1,1,7,.
8990703, , , , , , , , , , , ,3, ,78, ,2,2,2,6,.
8990707,.0078125, , , , ,.00110246372199013,.469911023654152, ,4.125, , ,4,0,15,1, , ,1,8,"""[6,7]"""
8990715, , , , , , , , , , , ,4, ,26,1,2,2,1,6,.
8990717,0, , , , ,.0138040476844549,1.10451307045985,3.75, ,2, ,5,1, ,1, , , , ,.
8990719,0, , ,-.331641622568401,.606238102756656, , ,4.45, ,2.5, ,4,0,26,1,2,2,1,6,.
8990720, , , , , , , , , , , ,4, ,23,45, , ,1,2,.
8990729,0,.505547904598446,.529915608469591, , , , ,4.9, ,4, ,6,3,21,1,2,2,1,6,.
8990733,0, , , , ,-.0765034729535052,.715012706844264,3.15, ,2.5, ,3,1,62,1,2,2,2,6,.
8990735,0, , , , ,-.126114501340877,.441900777633866, ,1.375, ,3.91666666666667,4,0,29,1,2,2,2,6,.
8990740,0, , , , ,-.177366210401671,.796739272166475, ,1, ,3.16666666666667,3,0,41,1,2,2,2,6,.
8990747,0, , ,-.291312859532237,.174404866549904, , ,3.2, ,2, ,2,0,18,225,2,2,2,6,.
8990750,0, , ,.219876463983668,1.19755104558325, , , , , , ,1, , , , , ,1, ,.
8990756,0,.302806560392044,-.256338648710083, , , , ,4.1, ,3, ,4,0,14,1,2,2,2,6,.
8990762, , , , , , , , ,1, ,2.58333333333333,2,0,63,1,2,2,2,6,.
8990766, , , , , , , , , , , ,1, ,19,1,2,2,2,3,.
8990776,0,-.41296191967509,.935057616100993, , , , ,4.75, ,3.16666666666667, ,5,1,31,1, , ,1,6,.
8990780,0,.736158161211503,.212496512208236, , , , , ,3.25, ,4.25,4,1,28,1,2,2,2,6,.
8990788,0, , , , ,-.0317942739467587,.0936490367671873,3.3, ,1.16666666666667, ,1,0,28,82,2,2,1,7,.
8990808,0, , , , ,.262876148500527,.197262500515816, ,2.625, ,2.41666666666667,2,1,61,1,2,2,1,6,.
8990831,0,.44851561105891,.166094034948491, , , , , ,1.75, ,1.16666666666667,2,1,58,1,2,2,2,6,.
8990845,0, , , , ,.305530130214374,-.107942293787445, ,1.125, ,1.33333333333333,2,0,71,1,2,2,1,6,.
8990876, , , , , , , , ,1, , ,4,0,16,1,2,2,2,6,.
8990883,0, , , , ,.803904520253884,.717520927888429, , ,1, ,1,0,69,1,2,2,2,6,.
8990888,0, , , , ,-.0523779414005506,.451501371108672,3.4, ,3.66666666666667, ,4,0,21,1,1,1,1,7,.
8990893,0, , , , ,.792107526733676,.28470105501092, ,4, , , , , ,1,2,2,2,6,.
8990902,0,.321805757606898,.25692332153596, , , , , ,1.625, ,1.58333333333333,6,1,56, ,2,2,1,6,.
8990912,.015625, , , , ,.290382407967171,.489387273512442, , ,3.83333333333333, ,4,0,17,1,1,1,2,7,.
8990948, , , , , , , , , , , ,6, ,67,1,2,2,2,6,.
8990951,0,.429647118964904,.574722922207806, , , , ,4.85, ,4, ,7,0,41,1,2,2,1,6,.
8990954,0, ,1.29883890766317, , , , , , , , ,5, ,39,1,2,2,1,6,.
8990963,0,-.540300241283982,-.253215870566482, , , , ,3.65, ,2.16666666666667, ,2,2,56,1,2,2,2,6,.
8990987,0,.539631476867979,.6606088774556, , , , ,4.35, ,2.66666666666667, ,4,1,61,1,3,2,1,6,.
8991014, , , , , , , , , , , ,4, ,39,1,3,2,2,6,.
8991028,0, , , , ,1.12340779900107,1.00977394244347, ,1.125, ,2.33333333333333,5,0,71,1,2,2,1,6,.
8991039,0, , ,.0567681032948665,.111907681825725, , , ,2.5, ,1.75,2,0,34,1,2,2,1,2,.
8991041,.1328125, , , , ,-.607972688957453,.272020467304839, ,1.875, ,4.16666666666667,6,1,22,1,2,2,2,6,.
8991045,0,.795308345793402,.135497560242713, , , , , ,1.125, ,2.58333333333333,4,0,30,1,2,2,2,6,.
8991075,0,.701187769081083,1.29843948440087, , , , ,5.5, ,2.33333333333333, ,6,0,58,1,2,2,1,6,.
8991083,.015625, , , , ,.821147254019598, , , , , ,3, ,22,1,2,2,2,6,.
8991100,0, , ,.762275166450314, , , , , , , ,7, ,27,1,2,2,1,6,.
8991116,0, , , , ,.145613507340686,.747550096834694,4, ,3.33333333333333, ,5,0,31,1,2,2,1,6,.
8991121,0,-.340384341745284,.393237867106093, , , , ,4.25, ,1.66666666666667, ,3,0,26,1,2,2,2,6,.
8991124,0, , , , ,-.435864386597137,.39031031490438, ,1, ,2.5,2,0,27,1,2,2,2,6,.
8991127,0, , ,.269829683995607,.643644893206497, , ,3.55, ,3.16666666666667, ,2,0,33,1,2,2,1,6,.
8991130,0, , ,-.0921972646705075,.415311187324421, , ,2.95, ,2.66666666666667, ,5,0,24,1,2,2,2,6,.
8991131,0, , ,1.04817633973539,1.07330372605875, , , ,2.625, ,2.5,3,1,46,82,2,2,1,6,.
8991146,0, , ,.582892139316828,-.420418728569726, , , , , ,5.58333333333333,4,3,21,1,2,2,1,6,.
8991151,0,-.163416985150626,-.0333542035312224, , , , , , , ,3.08333333333333,3,0,59,1,2,2,2,5,.
8991153,0, , , , ,.738887606765331,-.177135040783039, ,4.5, ,4.5,4,3,34,1,1,1,2,6,.
8991162, , , , , , , , , , , ,6, ,23,1,2,2,2,6,.
8991163,0, , , , ,1.35570526162776,.959542330202138, ,5.25, ,5.33333333333333,6,3,23,1,2,2,2,6,.
8991178, , , , , , , , , , , ,2, ,54,1,2,2,2,6,.
8991191, , , , , , , , , , , ,4, ,16,39,2,2,2, ,.
8991195, , , , , , , , , , , ,4, ,21,1,1,1,2,7,.
8991202,0,-.405290594207833,-.149574099478377, , , , ,3.95, ,3.5, ,5,0,21,1,2,2,1,6,.
8991203,0, , , , ,-.0659169371798178,-.475362175397861,4.25, ,3.33333333333333, ,3,0,18,1,2,2,2,6,.
8991206,0,.415512989360309,-.116483985111639, , , , , ,1, ,1.5,2,0,30,1,2,2,1,5,.
8991210,0, , ,.1077884737578,1.44367505329442, , ,5.45, ,2, ,5,1,66,1,2,2,1,6,.
8991212,0, , ,-.674056651956618,1.10425685900186, , , ,1, ,2.58333333333333,6,1,56,1,2,2,2,6,.
8991215,0, , ,.522140763575654,.62616152235494, , , ,1.625, ,3.66666666666667,4,1,16,39,2,2,2,6,.
8991236,.0703125, , ,.777444047905178,.817381154912658, , , ,4.25, ,3.41666666666667,6,2,28,1,2,2,1,6,.
8991237,0, , ,.084231333346399,.285808229210552, , , ,1.625, ,3.91666666666667,5,0,36,1,3,2,2,6,.
8991250,0,-.246335870866768,.235869436984244, , , , ,3.95, ,1.83333333333333, ,2,0,58,1,2,2,1,6,.
8991258,0, , , , ,-.0802330770723411,.161097062306023, ,3.125, ,2.58333333333333,2,0,19,1,1,1,1,8,"""[2,3,6,7]"""
8991266,0, , , , , , , , ,2.33333333333333, ,3,1,64,1,2,2,1,6,.
8991279, , , , , , , , , , , ,5,1,20,1,2,2,2,6,.
8991288, , , , , , , , , , , ,2, , ,1,2,2,2,3,.
8991310,0, , , , ,1.2770296234452,.485499309488357,4.25, ,3.83333333333333, ,4,0,38,1,2,2,2,6,.
8991316,0,.764717791240816,.96523577152312, , , , , ,2.875, ,3.16666666666667,4,1,19,75,2,2,2,6,.
8991325,0,.591266844406279,1.01726457140066, , , , , ,1.375, ,4.25,4,0,25,1,2,2,1,6,.
8991326,.0078125, , , , ,.600775962948463,.810415246734215, ,2.75, ,5.08333333333333,6,0,22,1,2,2,2,6,.
8991335,.015625,.183905851662293,-.31309224068749, , , , , ,2.75, ,3.58333333333333, ,0,24,39, , ,2,6,.
8991336, , , , , , , , , , , ,2, ,25, ,2,2,2,2,.
8991346,.0234375, , , , ,-.195649488289452,.333508888878429,4.05, ,3, ,6,0,28,1,2,2,2,6,.
8991349, , , , , , , , , , , , , , ,224,2,2,2,6,.
8991351,0,-.811593823220449,.815704805134057, , , , , ,1.75, ,1.66666666666667,2, ,63,1,2,2,2,6,.
8991355,0,-.0917427339677534,-.207469848798664, , , , , ,1.875, ,4.5,5,0,33,1,2,2,1,6,.
8991357, , , , , , , , , , , ,6, ,19,1,2,2,1,6,.
8991359,0, , , , ,-.340537814845299,.0588925168197199,3.45, ,2, ,5,0,52,1,2,2,2,6,.
8991363, , , , , , , , , , , ,4, ,13,1,2,2,1,2,.
8991374,.0078125, , , , ,.427100030407919,.508836570502202,4.8, ,4.16666666666667, ,6,2,18,1,2,2,1,6,.
8991378,0, , ,.649409768184753,.371841219946211, , , ,4, ,2.16666666666667,2,3,34,1,2,2,1,6,.
8991411,0, ,-.119508126747916, , , , ,4.25, ,3.66666666666667, ,6,1,54,1,2,2,1,5,.
8991415,0, , , , , ,.989760193932952, ,1, ,2.66666666666667,1,0,38,1,2,2,2, ,.
8991418, , , , , , , , , , , ,2, ,20,130,2,2,2,3,.
8991432, , , , , , , , , ,2.33333333333333, ,6,0,26,1,2,2,1,2,.
8991442,0,.211663181148065,.815318278467409, , , , ,3.3, ,1.5, ,4,-2,51,1,2,2,2,5,.
8991497, , , , , , , , , , , ,4, ,22,1,2,2,2,6,.
8991508,.4140625, , ,.139159086586338,.387619595250508, , ,3.65, ,2.66666666666667, ,4,0,22,1,2,2,2,6,.
8991514,0, , ,.716290987404414,.167751957246062, , ,4.45, ,3.83333333333333, ,6,2,18,1,2,2,2,6,.
8991529, , , , , , , , , , , ,4, ,18,14,2,2,2, ,.
8991535,0, , , , ,1.01974720432917,.0325192283382097, ,2.25, ,2,2,0,38,206,2,2,2,6,.
8991538, , , , , , , , , , , ,3, ,65,1,2,2,2,6,.
8991543,0, , , , ,.0811057717985569,.757488879061192, ,1.5, ,4.5,6,0,42,1,2,2,2,6,.
8991548,0,.9224115973473,.487907088581877, , , , , ,1.75, ,2.75,6,0,66,1,2,2,2,6,.
8991560,.484375, , , , ,-.0561499224740221,.388691237416969, ,1.75, ,1.75,1,0,17,1,2,2,2,6,.
8991563, , , , , , , , , , , ,4, ,25,1,1,1,2,7,.
8991568,0,.0739645613764453,.845275996940448, , , , , ,2.125, ,4.25,5,1,19,1,2,2,1,8,"""[5,6]"""
8991575,0, , , , ,.49692382401179,.449243326771404,4.05, ,3.66666666666667, ,4,0,24,1,2,2,1,6,.
8991577,0, , ,-.103179394456095,.391917268693374, , ,3.7, ,2, ,4,1,18,39,2,2,2,2,.
8991603, , , , , , , , , , , ,6, ,59,1,2,2,1,6,.
8991613,0,.451871820505203,-.432792535451384, , , , ,3.75, ,2.83333333333333, ,3,-1,21,1,2,2,2,6,.
8991620,0, , , , ,.145152471761907,.44131495411846,3.7, ,2.16666666666667, ,2,0,31,225,2,2,2,6,.
8991625, , , , , , , , , , , ,4, ,24,1,3,2,2,5,.
8991631, , , , , , , , , , , , , ,24,1,3,2,2,5,.
8991634,0, , ,.340089857686024,.655025730107538, , , ,1.375, ,5.25,5,0,42,1,2,2,2,6,.
8991637,0, , , , ,-.150392943882493, , , , , ,4, ,36,1,1,1,2,7,.
8991640,0, , ,-.0829231875138022,-.36213193968517, , , ,2.25, ,3.58333333333333,3,0,18,1,2,2,2,6,.
8991644, , , , , , , , , , , ,4, ,24,1,3,2,2,5,.
8991650,0, , , , ,.163171179807282,.793639931375746, , ,4.5, ,2,3,19,1,2,2,2, ,.
8991656,.015625, , , , ,.560353887364244,.705462740567168,3.8, ,3.16666666666667, , ,1,22,1, , ,2,6,.
8991657,0,-.161581099494535,.351486849399188, , , , , , ,2.66666666666667, ,4,0,24,1,3,2,2,5,.
8991665,0,.832678383852275,.984761570061016, , , , , ,1.375, ,4.66666666666667,5,0,42,1,2,2,2,6,.
8991681,.0234375, , ,.152419065772045,.0909894177653104, , , ,2.25, ,3.58333333333333,4,-2,20,100,2,2,2,3,.
8991689,0,.209000778564452,.399395338471929, , , , ,3.95, ,1.66666666666667, ,3,0,27,1,2,2,2,6,.
8991691, , , , , , , , , , , ,2, ,37,1,2,2,1, ,.
8991702,0, , ,-.602370581394543,.665421427586634, , ,2.95, ,1.83333333333333, ,1,0,20,1,2,2,2,6,.
8991708,0,.789172252815664,.701872567031955, , , , ,3.5, ,2.5, ,2,0,20,1,2,2,2,6,.
8991710, , , , , , , , , ,2.33333333333333, ,2,1,25,1,2,2,1,6,.
8991735,0,-.152611649088468,.255178949413577, , , , , ,1, ,3.5,1,0,22,1,2,2,2,6,.
8991748,0, , ,.311426095123149,1.04998553812996, , ,4.55, ,4.33333333333333, ,5,0,23,1,2,2,1,6,.
8991752,0, , , , ,.251438508220053,.40591083878226, ,1.125, ,2.08333333333333,2,-1,19,1,1,1,2,8,"""[2,7]"""
8991758,0, , ,.0427125308045072,.823576150742306, , ,4.2, ,3.5, ,4,0,19,1,3,2,2,6,.
8991761,0,.289481043720868,1.08572426312737, , , , ,4.05, ,2.83333333333333, ,6,1,20,1,2,2,2, ,.
8991764,0, , ,.174416100894041,.61411400410788, , ,4.45, ,4.33333333333333, ,4,1,20,1,2,2,2,6,.
8991774,0,-.0283633270664014,.725204847545963, , , , , ,1.25, ,3.08333333333333,4,0,24,1,3,2,2,5,.
8991787, , , , , , , , , , , ,1, ,65,1, , ,2,6,.
8991792,0, , ,-.904569714875451,-.352834448223648, , ,1.15, ,1, ,1,0,37,1,2,2,2,6,.
8991795, , , , , , , , , , , ,6, ,45,1,2,2,2,6,.
8991796,0, , , , ,.581645795460612,.391300633151316, ,1, ,1.41666666666667, ,0, , , , , , ,.
8991805, , , , , , , ,4.05, ,2.16666666666667, , ,0,58, , , ,2, ,.
8991811,.015625, , , , ,.22399997350196,-.375303816968553, ,1, ,2.16666666666667,2,1,14,1,2,2,1,6,.
8991820,0, , , , ,.342655403065302,.123385689976536,4.2, ,1.66666666666667, ,1,0,51,1,2,2,2,6,.
8991825,0,.541401978945843,1.03092518001165, , , , ,4.25, ,2.16666666666667, ,3,1,46,1,2,2,2,6,.
8991826, , , , , , , , , , , ,4, ,16,1,2,2,2,5,.
8991831,.0078125,-.679004025320974,-.0985656507848703, , , , ,3.65, ,3, ,2,-1,19,1,2,2,2,5,.
8991847,.0157490079365079, , , , ,-.0980438854760291,.759895612848231, , ,3, ,3,0,51,100,2,2, ,3,.
8991848,.03125,-.656142723372441,-.123624428115893, , , , ,2.65, ,1.33333333333333, ,1,0,42,1,2,2,2,6,.
8991859,.0182291666666667, , ,.0474427713617995, , , , ,1.625, ,2.33333333333333,1, ,18,1,2,2,2,6,.
8991865,0, , ,-.378531411174212,.626000472755087, , , ,2.5, ,1.91666666666667, ,-1, ,1, , ,2, ,.
8991876,0, , ,-.275886300517346,-.0300896645319454, , , , ,2, ,3,-1,22,39,2,2,1,7,.
8991884, , , , , , , , , , , ,3, ,18,1,3,2,1,6,.
8991891, , , , , , , , , , , ,4, ,63,1,2,2,2,6,.
8991915,0, , ,.122881589758146,-.187079129204832, , , ,1.25, ,2.08333333333333,4,0,34,1,2,2,2,6,.
8991927,0, , , , ,.913157090397708,.658940985007533, ,1.75, ,3.91666666666667,6,1,71,1,2,2,2,6,.
8991929, , , , , , , , , , , ,2, ,40,1,2,2,2,2,.
8991933,0, , , , ,-.0490848652324973,.420859655651972, ,1.125, , ,1,0,32,1,2,2,2, ,.
8991949,0,-.202627943402888,.0934453555021403, , , , ,2.25, , , ,1,0,31,1,2,2,1,6,.
8991953,0, , , , ,.941341619800976,.528798771572663, ,3, ,4,6,1, ,1,2,2,2,6,.
8991961, , , , , , , ,2.25, ,2.16666666666667, ,1,0,19,1,2,2,1,6,.
8991969,0, , , , ,-.0993898112978989,.487221128461873,1.75, ,1.5, ,1,0,20,1,2,2,1,6,.
8991970,0, , , , ,.703819613895213,.774349176574961,5.45, ,5.16666666666667, ,7,2, ,1,2,2,1,6,.
8991972,0, , ,-.305975185739424,.762614536833005, , , ,2.125, ,2.83333333333333,6,1,43,1,2,2,1,6,.
8991973,0, , , , ,.99309338660434,-.3756155894598, ,2, ,3.25,4,0,67,1,2,2,1,6,.
8991981, , , , , , , , ,1.875, ,2.25,2,1,20,39,2,2,2,6,.
8991995,.00793650793650794, , ,.623700888986914,.649535877153073, , ,3.65, ,3.5, ,2,0,40,108,2,2,2,2,.
8991998,0,-.700039021033713,.242225433996594, , , , ,3, ,2.16666666666667, ,1,0,34,1, , ,2,6,.
8992006,0, , ,-.0225367523103001,.490259060002221, , ,3.65, ,1.5, ,4,0,25,1, , ,1, ,.
8992020,0, , ,-.152324548363917, , , , , , , ,6, ,55,1,2,2,2,6,.
8992021,.03125,.348481965879503,.164012078510347, , , , , ,1.125, ,2.83333333333333,4,0,18,1,2,2,2,6,.
8992024,0,-.247498914102956,-.0542851940503941, , , , ,4.4, ,1.5, ,4,0,32,1, , ,1, ,.
8992028,0, , , , ,-1.10744216679837,-.710800541582681, ,2.375, ,3.33333333333333,4,-1,20,66,1,1,2,6,.
8992029,.236134572072072, , , , ,-.549921282842498,.193774122014513,3.35, ,3.33333333333333, ,4,0,20,1,1,1,1, ,.
8992031,0,.673110093643308,.239919126139577, , , , , , ,3.66666666666667, ,7,0,19,1,2,2,2,5,.
8992034,0, , , , ,.167923738767737,.555058011985367, ,2.875, ,2.33333333333333,2,-2,16,1,1,1,2,8,"""[3,5,6]"""
8992044,0,.305400281082837,.822281869681168, , , , ,3.85, , , ,5,0,19,1,2,2,2,6,.
